Product Name,Company Name,Product Type,Category,Cleaned Price
Acetamiprid 10%+Abamectin 1.8%Ec Factory Agricultural Chemicals Pesticide Insecticide,"ASIA PACIFIC CHEMICALS CO., LTD.",insecticide,Chemical,90.0
Ruigreat Chemical Pyridaben Hot Sale Agrochemical Insecticide Pyridaben 95% Tc 15% Ec 40%Sc,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
CAS No. 203313-25-1 Chemical Insecticide Spirotetramat 224 G/L,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
Agricultural Chemicals Insecticide Pesticide Fipronil + Pyriproxyfen 30g/L+10g/L Zc,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
OEM Chemical Pesticide Pest Killer Insecticide Spray High-Efficiency,"AIRWOR INDUSTRIAL Co., Ltd.",insecticide,Chemical,0.54
Good Quality Agricultural Chemicals Pesticide Insecticides Beta-Cyfluthrin 15% Wp,"Greenriver Industry Co., Ltd.",insecticide,Chemical,1.0
Pest Control Agriculture Chemicals Anti Mosquito Spray Insecticide,"Hubei Marine Fine Chemical Co., Ltd.",insecticide,Chemical,0.4
Good Quality Insecticide Chlorpyrifos 97%Tc 40%Ec Wholesale Price Agriculture Chemical,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,1.0
High Efficiency Insecticide 50%Sp 98%Tc Cartap Agricultural Chemical,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
Ruigreat Chemical Insecticide Price Spray Cockroach Killer Natural Insecticide for Home,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Bacillus thuringiensis israelensis (BT) insecticide,"Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,0.5
Liquid Insecticide Imidacloprid 20% + Fipronil 7% + Deltamethrin 10% Sc,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
China Factory Supply Bug Killer Hot Sale Insecticide CAS 500008-45-7 Chlorantraniliprole 97% Tc,"Greentree Chemical Co., LIMITED",insecticide,Chemical,35.0
High Quality Insecticide CAS 113507-06-5 Moxidectin,"Xi'an Harmonious Natural Biotechnology Co., Ltd.",insecticide,Chemical,2500.0
Agricultural chemicals insecticide Cartap 50% SP,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Ruigreat Chemical Methomyl90% Sp High Quality Insecticide Factory Price,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Pest Control Insecticides Deltamethrin 2.5%Ec Chemical,"Shanghai Molotus Chemical Co., Ltd.",insecticide,Chemical,15.0
Agricultural Chemicals Abamectin 1.8 Ec Insecticides,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,50.0
Agriculture Chemical Insecticides Mosquito Coil Meperfluthrin 93%Tc,"Hebei Shanyu Chemical Co., Ltd.",insecticide,Chemical,96.8
Insecticide Agricole Chemicals for Crop Protection Thiame Thoxam 60% Fs,"Shijiazhuang Pomais Technology Co., Ltd.",insecticide,Chemical,5.36
Fenpyroximate 95%TC 5%SC Insecticide Acaricide,"Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,10.0
Greenriver High Effective Insecticide Abamectin 18g/L + Acetamiprid 32g/L Ec Red Spider Agricultural,"Greenriver Industry Co., Ltd.",insecticide,Chemical,1.0
CAS No. 165252-70-0 Agricultural Chemicals Pesticide Supplier Plant Hopper Killer Insecticide Dinotefuran 98% Tc 20% Sg 50% Wp,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
CAS No. 203313-25-1 Agricultural White Liquid Insecticide Spirotetramat 480g/L 224G/L,"Greentree Chemical Co., LIMITED",insecticide,Chemical,15.0
CAS 283594-90-1 98%Tc 24%Sc Insecticide Spiromesifen,"Xi'an Harmonious Natural Biotechnology Co., Ltd.",insecticide,Chemical,275.0
"Agricultural chemicals insecticide Spirotetramat 224g/L SC, 240g/L SC","Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Mixed 25% Buprofezin + Acetamiprid Insecticide Sc Wp Powder Formulation Pesticide & Insecticides,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,10.0
"Sinobio Ivm CAS 70288-86-7 Antibiotic Insecticides Are Used to Kill Mites and Nematodes, Belonging to The Category of Insect Neurotoxins and Biological Penetrat","Dalian Sinobio Chemistry Co., Ltd.",insecticide,Chemical,131.0
Nerve Poison Powder Chemicals Insecticide Spray Mosquito Coil Pesticide with Factory Price,"Huangshan Lishen Commodity Co., Ltd.",insecticide,Chemical,0.11
High Quality Insecticide Chlorpyrifos 48%Ec Agricultural Chemicals Insecticide,"HEFEI LONGBIN CHEMISTRY CO., LTD.",insecticide,Chemical,1.0
Chemical Product Chlorfenapyr 98%Tc CAS122453-73-0 Factory Supply Best Price Insecticide,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,20.0
"Emamectin Benzoate Nano 72%, 70%Tc Agricultural Chemicals Insecticide","Shanghai Molotus Chemical Co., Ltd.",insecticide,Chemical,1.0
Ruigreat Chemical High Quality Diazinon 50%Ec 60%Ec Insecticide for Veterinary Pest Control Horse Sheep Flea Control,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
"Indoxacarb 95% Tech, 150 g/L EC, 15% SC, 144171-61-9 agrochemical insecticide","Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,1.0
CAS No. 22042-59-7 Effective Insecticide Cartap 98% Sp 98% Tc,"Greentree Chemical Co., LIMITED",insecticide,Chemical,2.0
Agriculture Grade Insecticides Agent Beauveria Bassiana 200 Billion Cfu/G,"Xi'an Harmonious Natural Biotechnology Co., Ltd.",insecticide,Chemical,20.0
Insecticide Agricole Chemicals for Crop Protection Thiame Thoxam 25% Wdg,"Shijiazhuang Pomais Technology Co., Ltd.",insecticide,Chemical,5.36
Agricultural Chemicals Insecticide Emamectin Benzoate + Deltamethrin (5%+10% Wp),"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Agricultural Chemicals Pesticide Insect Killer Insecticide Emamectin Benzoate 70%Tc 5%Sg 5%Wdg 50g/L Ec 2%Ec 1.9%Ec,"Greenriver Industry Co., Ltd.",insecticide,Chemical,2.0
Factory Price High Efficiency Insecticide Buprofezin 25% + Acetamiprid 25% Sc Wp Agricultural Chemical,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
Ruigreat Chemical Hot Sell Diazinon 50%Ec 60%Ec Insecticide for Veterinary Pest Control Horse Sheep Flea Control,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Spirodiclofen 240g/L SC Pesticide & Insecticides,"Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,1.0
Mosquito Incense Chemical Dimefluthrin 95%Tc Mosquito Killing Insecticide,"Hebei Enge Biotech Co., Ltd.",insecticide,Chemical,45.0
CAS No. 203313-25-1 Pesticide Insecticide Spirotetramat 224 G/L,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
"High-Efficiency and Broad-Spectrum Pyrethroid Insecticides, Directly Sold by The Factory Cypermethri N94%","Dalian Sinobio Chemistry Co., Ltd.",insecticide,Chemical,12.0
Factory Low Price Good Quality Killer Chemical Insecticide Spray,"Linyi Xingguan Technology Co., Ltd.",insecticide,Chemical,0.3
Household Chemical Aerosol Insecticide Spray Flying Insects Killing Spray,"Fujian Gaoke Industry and Trade Co., Ltd.",insecticide,Chemical,0.4
Chlorantraniliprole 12%+ Emamectin Benzoate 4% SC liquid Insecticide chemical product,"Chico Crop Science Co., Ltd.",insecticide,Chemical,1.0
High Effective Chemical Insecticide Imidacloprid 97%Tc Agriculture Chemical Products,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,11.0
Agrochemical Pesticides Insecticide Fipronil 80% Wdg Chemical,"Shanghai Molotus Chemical Co., Ltd.",insecticide,Chemical,1.0
Pharmaceutical Grade Insecticide Lufenuron 98% Tc,"Xi'an Harmonious Natural Biotechnology Co., Ltd.",insecticide,Chemical,500.0
Pesticide Insecticide Deet / N N-Diethyl-M-Toluamide 99% Tc Agricultural Chemicals,"Dalian Sinobio Chemistry Co., Ltd.",insecticide,Chemical,5.0
Powder Agricultural Chemicals Insecticide Acetamiprid 50% Sp White Color,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Hot Sale Organic Synthesis Low Toxicity of Reagents Agricultural Chemicals Fipronil Insecticide,"Huangshan Lishen Commodity Co., Ltd.",insecticide,Chemical,0.11
High Quality Liquide Sniper 1000ec 100ml Ddvp Insecticides,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Factory Low Price Good Quality Killer Chemical Insecticide S-Methoprene,"Hebei Senton International Trading Co., Ltd.",insecticide,Chemical,60.0
Agricultural Chemicals Insecticide Pest Control 25% Wp Thiamethoxa,"Hebei Hontai Biotech Co., Ltd.",insecticide,Chemical,3.0
Clothianidin 97%TC 48%SC 20%SC 50%WDG Insecticide,"Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,10.0
CAS No. 111988-49-9 Exterminate Bugs Thiacloprid Insecticide 40% 480 G/L Sc,"Greentree Chemical Co., LIMITED",insecticide,Chemical,5.0
Insecticide Agricole Chemicals for Crop Protection Thiame Thoxam 75% Wdg,"Shijiazhuang Pomais Technology Co., Ltd.",insecticide,Chemical,5.36
Insecticide Imidacloprid Imidacloprid 98% Tc 70%Wg 30%Sc 20%SL for Pesticides Chemical,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,5.0
High Quality Insecticide Chlorfenapyr 98%Tc Agriculture Chemical Controlling Resistant Pests,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,10.0
"Greenriver High Quality Spirotetramat 15% Sc Agricultural Chemicals Insecticide, CAS No. 203313-25-1","Greenriver Industry Co., Ltd.",insecticide,Chemical,2.0
Insecticide Pyriproxyfen 108g/L Ec Liquid Agricultural Chemicals,"Shanghai Molotus Chemical Co., Ltd.",insecticide,Chemical,1.0
Factory Supply Insecticide Tebufenozide Veterinary Grade,"Xi'an Harmonious Natural Biotechnology Co., Ltd.",insecticide,Chemical,50.0
Agricultural chemicals insecticide Monosultap 50% SP,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Agricultural Chemicals Pesticide Insecticides Buprofezin 5%+ Isoprocarb 20% Wp,"Greenriver Industry Co., Ltd.",insecticide,Chemical,1.0
Bug Killer High Effective Weedicide Chlorantraniliprole 20%Sc Insecticide,"Greenriver Industry Co., Ltd.",insecticide,Chemical,2.0
"Beveria Wp - Effective Biological Control Whitefly, Thrips, Aphids, Spider Mites, Psyllids - Beauveria Bassiana Organic Insecticide.","Hunan Tangsons Biotech Co., Ltd",insecticide,Chemical,10.0
Original Export Factory Wholesale Chemicals Insecticide Spray to Kill Pest,"Linyi Xingguan Technology Co., Ltd.",insecticide,Chemical,0.3
Good Price Contact Nerve Poison Bifenthrin Dimethoate Mosquito Coil Chemicals Spray,"Huangshan Lishen Commodity Co., Ltd.",insecticide,Chemical,0.11
"Pesticide Insecticide Fenbutatin Oxide 50% SC, 96% TC, 50% WP","Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,3.8
"Imidacloprid 70%Wdg, Imidacloprid 700g/Kg, Insecticides","RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
CAS 54407-47-5 Agrochemicals Pesticides Insecticides Chlorempenthrin 95% Tc China Suppliers,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
High Quality Flonicamid 50 Wdg 97% Tc with Best Price CAS 158062-67-0 Pesticide Insecticides,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,5.0
Top-Ranking Suppliers Pesticide Agrochemical Insecticide Thiame Thoxam 25wdg 98%Tc,"Shijiazhuang Pomais Technology Co., Ltd.",insecticide,Chemical,1.36
Spirotetramat 10% Sc Agricultural Chemicals Insecticide,"Shijiazhuang Awiner Biotech Co., Ltd.",insecticide,Chemical,6.0
Household Chemicals Aerosol Insecticide Spray for Cockroach Mosquito Pest,"Linyi Xingguan Technology Co., Ltd.",insecticide,Chemical,0.3
Organochlorine Insecticide CAS 500008-45-7 Chlorantraniliprole,"Xi'an Harmonious Natural Biotechnology Co., Ltd.",insecticide,Chemical,70.0
Factory Powder Organic Synthesis Dimethoate Mosquito Coil Spray Ddvp Lufenuron Chemicals,"Huangshan Lishen Commodity Co., Ltd.",insecticide,Chemical,0.11
Agricultural Chemicals Insecticide Abamectin (Tc Ew Ec Wp) Insecticide Pesticide,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Bacillus Thuringiensis Kurstaki Iu32000/Mg & Iu16000/Mg - Caterpillar and Moth Biological Control - Organic Bt Insecticide.,"Hunan Tangsons Biotech Co., Ltd",insecticide,Chemical,10.0
"Chemical Product Insecticide Thiocyclam 50%Sp Control Thrips, Snails, Corn Borers, etc.","Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,10.0
Effective Chemical Material Pest Control Insecticide D-Cyphenothrin 92% Tc Cyphenothrin,"Shandong Shengbang Import and Export Co., Ltd.",insecticide,Chemical,50.0
Agricultural chemicals insecticide acaricide Diazinon 400g/L CS,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
"Agrochemicals Insecticide Fenbutatin Oxide 95%TC, 50% WP, 50% SC","Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,3.8
Powerful Cypermethrin Insecticide: 5% & 20% Ec for Agricultural Pest Control,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
Topone 400ml Chemical Pesticide Pest Control High Effective Insecticide Spray,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.6
High Quality Deltamethrin 2.5 Sc Deltamethrin Liquid Agricultural Chemicals Insecticides,"Hebei Hontai Biotech Co., Ltd.",insecticide,Chemical,1.0
Agricultural Chemicals Pesticide Insecticide Pest Control Chlorpyrifos 48% Ec,"Shijiazhuang Awiner Biotech Co., Ltd.",insecticide,Chemical,3.19
Household Chemicals Aerosol Insecticide Spray Cockroach Mosquito Fly Killer Anti Flying Mosquitoes Pest Killer Spray,"Linyi Xingguan Technology Co., Ltd.",insecticide,Chemical,0.6
New Low Toxicity of Reagents Contact Dimethoate Mosquito Coil Chemicals Chemical Insecticide,"Huangshan Lishen Commodity Co., Ltd.",insecticide,Chemical,0.11
Methomy 90%Sp High Quality Insecticide Factory Price,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Anti Mosquito Insecticide Spray Household Chemicals Aerosol Insecticide Spray,"Linyi Xingguan Technology Co., Ltd.",insecticide,Chemical,0.3
High Quality Liquide Sniper 1000ec 100ml Ddvp Insecticides 20% 77.5% Ec,"Shijiazhuang Pomais Technology Co., Ltd.",insecticide,Chemical,4.5
High Effective Pesticides Control Chilo Suppressalis Insecticides Chlorantraniliprole 97% Tc China Manufacturers,"Greentree Chemical Co., LIMITED",insecticide,Chemical,35.0
Wholesale Price Chemical Product Insecticide Indoxacarb 95%Tc CAS144171-61-9 Agrochemical,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,50.0
Agriculture Chemical Profenofos 40 72% Insecticide,"Hebei Hontai Biotech Co., Ltd.",insecticide,Chemical,1.0
Agricultural Chemicals Insecticide Pest Control Abamectin 6.5% Ec,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
CAS 64257-84-7 Fenpropathrin 10%Ec 20%Ec 30%Ec Insecticide,"Shanghai Molotus Chemical Co., Ltd.",insecticide,Chemical,10.0
OEM ODM Oil Base Fragrance Cockroach Mosquito Repellent Spray Pyrethrin Insecticide,"Hubei Marine Fine Chemical Co., Ltd.",insecticide,Chemical,0.4
Agriculture Chemical Pesticide Insecticide Cartap 98% Tc 98%Sp Insecticide,"Shanghai Lavaur Chemical Co., Ltd.",insecticide,Chemical,1.0
Bifenthrin 18% + Dinotefuran 12% SC Broad Spectrum Insecticide High efficacy,"Chico Crop Science Co., Ltd.",insecticide,Chemical,1.0
Chemicals Insecticides Chlorantraniliprole 98% Tc,"Hebei Tangyun Biotech Co., Ltd.",insecticide,Chemical,73.0
Sino Agro Beta-Cypermethrin 4.5% Ew Insecticide Pesticide & Veterinary Substance,Sino Agro-Chemical Industry Ltd.,insecticide,Chemical,1.0
Sweetdream 400ml OEM Chemical Pesticide Water Base Insecticide Spray,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.99
Factory Price Agricultural Chemicals Pesticide Abamectin 95% Tc Insecticide 71751-41-2,"Shanghai Lavaur Chemical Co., Ltd.",insecticide,Chemical,1.0
Ruigreat High Quality Pesticide Insecticides Aluminium Phosphid,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
CAS No. 54407-47-5 Insecticide Chlorempenthrin 95% Technical,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
Agricultural chemicals insecticide Lambda-cyhalothrin 106g/L + Thiamethoxam 41g/L ZC,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
"Insecticide for rice Cartap 98%Tc, 50%Sp, 15%Wp, 25%Sc","Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,1.0
Factory Direct Sale High Quality Thiocyclamone Hydrogen Oxalate 50% Sp Pesticide Insecticides,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
Sweetdream Chemical Pesticide Pest Repeller 400ml OEM Insecticide Spray,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.99
"Chemical Agricultural Insecticide Spinosad 240g/L Sc, 480g/L Sc in Pest Control","Shijiazhuang Awiner Biotech Co., Ltd.",insecticide,Chemical,2.35
Manufacturer Price 30%Sc Thiamehoxa Tc Chemical Thiamehoxa 25% Wg Insecticide,"Hebei Hontai Biotech Co., Ltd.",insecticide,Chemical,2.0
Ruigreat Agrochemicals Pesticide for Agriculture Insecticide Lambda-Cyhalothrin + Thiamethoxame94G/L+126g/L CS,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
High Effective Imidacloprid Pesticide 98% Tc 70%Wg 30%Sc 20%SL Wholesale Price Insecticides Agriculture,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,5.0
Wholesale Insecticide 95% Tc Chlorempenthrin 54407-47-5 China Manufacturers Suppliers,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
Agricultural Chemicals Insecticide Profenofos 60% + Lambda-Cyhalothrin 4.8% Ec,"Shijiazhuang Awiner Biotech Co., Ltd.",insecticide,Chemical,4.0
Agricultural Chemicals Insecticide Pest Control Chlorfluazuron 50g/L Ec,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Sinobio Chemical Insecticide Mosquito 352271-52-4 Meperfluthrin 95% Tc,"Dalian Sinobio Chemistry Co., Ltd.",insecticide,Chemical,75.0
100 Percent Natural EU Organic Matrine Insecticide Powder,"Xi an Sost Biotech Co., Ltd.",insecticide,Chemical,30.0
Cypermethrin 250g/L EC Pesticide & Insecticides,"Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,1.0
Topone Insect Kileler OEM 400ml Chemical Pesticide Insecticide Spray,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.6
Highly Effective Insecticide Sniper Dichlorvosscontrol of a Wide Range of Bed Bugs,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Chemical Product Broad Spectrum Insecticide Thiacloprid 97%Tc with Good Quality,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,20.0
High Quality Professional Insecticides Raw Buprofezin 98% Tc for Control Scale Insect,"Greentree Chemical Co., LIMITED",insecticide,Chemical,5.0
Pesticide Insecticide Spirotetramate 240g/L Sc CAS No. 203313-25-1,"ASIA PACIFIC CHEMICALS CO., LTD.",insecticide,Chemical,89.0
Quality Agrochemical Insecticide Buprofezin 25% Acetamiprid 25% Control Scale Insecticide Dry Storage,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
Low Price Agro-Insecticide CAS 66215-27-8 Cyromazine,"Suzhou Senfeida Chemical Co., Ltd.",insecticide,Chemical,3.0
China Manufacturer Supply Directly High Quality Insecticide Fly Glue CAS: 8012-95-1,"Hebei Senton International Trading Co., Ltd.",insecticide,Chemical,3.0
Agricultural chemicals insecticide Propoxur 70% WP,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Agriculture Chemical Insecticide Thiamethoxa 25%Wdg,"Hebei Hontai Biotech Co., Ltd.",insecticide,Chemical,3.0
Pymetrozine 60% + Nitenpyram 20% Wdg Insecticide for Rice Plant Hopper CAS: 123312-89-0,"HEFEI LONGBIN CHEMISTRY CO., LTD.",insecticide,Chemical,1.0
Hot Selling Best Quality Cyromazine Insecticide 66215-27-8,Lotusland Ltd,insecticide,Chemical,1.0
High Quality Chemical Imidaclopride Insecticide 70%Wdg Prevent Aphids and Leafhoppers,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,9.0
Thiamethoxam 97% Powder Technical Grade Raw Material CAS 153719-23-4 Insecticide Tiametoksam Tiametoxam,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
Lambda-Cyhalothrin 106g/L +Thiamthoxam 141g/L Sc High Efficient Compound Insecticides,"Hebei Enge Biotech Co., Ltd.",insecticide,Chemical,5.0
"Awiner Agricultural Chemicals Pesticide Insecticide Cypermethri N 10% Ec, 100g/L Ec","Shijiazhuang Awiner Biotech Co., Ltd.",insecticide,Chemical,2.0
Good Price Chemical Product Insecticide Imidacloprid 70%Wdg Pest Control Chemicals,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,9.0
Cyromazine Powder 99% Technical Grade Material CAS 66215-27-8 Cyromazine Insecticide Supplier,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,6.0
"Ruigreat Insecticide Thiamethoxame25%Wdg, 75%Wdg","RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
High Quality Chemical Pesticide Emamectin Benzoate 30%Wdg Insecticides for Agriculture,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,35.0
CAS No. 203313-25-1 Agricultural Insecticide Spirotetramat 224 G/L,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
"Metaldehyde 99%TC, 80%WP, 6% Gr, 5%GR, pesticides/molluscicide for slug & snail control","Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,1.0
High Quality Insecticide Bio Pesticide Agrochemical Insecticide Acetamiprid 10%Ec 95%Tc 96%Tc Whiteflies Aphids Thrips Killer,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,2.0
High Quality Insecticide Chlorfenapyr Chlorantraniliprole 30%Sc for Pest Control,"Shijiazhuang Lemandou Chemicals Co., Ltd.",insecticide,Chemical,55.0
West Chemical Aerosol Insecticide Spray Mosquito Repeller,"Guangzhou Konnor Daily Necessities Co., Ltd.",insecticide,Chemical,18.0
Fentin Acetate Water Aquaculture Fish Farming for Snail Killing Insecticide for Schistosome,"Shenyang Huaqingyuan Agriculture Development Co., Ltd.",insecticide,Chemical,290.0
