Product Name,Price,Company Name,Product Type,Category,Product Property
Chemicals Herbicide Manufacturer Technical Price Customized Label High Quality Ace Tochlor 900g/L Ec Liquid,US$ 3.56-20.73 / L (FOB Price),"Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,
"Agricultural Chemical Herbicide Sulcotrione 150SC, 300SC CAS 99105-77-8",,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
"Agricultural Chemicals Herbicide 95% Tc, 70% Sg, 48%SL Dicamba 1918-00-9",US$ 1-5 / kg (FOB Price),"Greenriver Industry Co., Ltd.",herbicides,Chemical,
"Agrochemical 2, 4-D 240g/L + Picloram 64G/L SL Herbicide for Broad-Leaved Weeds",US$ 1-1000 / Ton (FOB Price),Sino Agro-Chemical Industry Ltd.,herbicides,Chemical,
Chemicals Weed Killer Agrochemical Pesticide Herbicide Bispyribac-Sodium 5%Sc 15%Sc,US$ 3.5 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
Herbicide Fluroxypyr-Mepthyl 98%Tc 288g/L Ec CAS 81406-37-3,US$ 10 / kg (FOB Price),"Weifang Yangxu Group Co., Ltd.",herbicides,Chemical,
Agricultural Chemicals Herbicide Glufosinate-Aammonium 97% Tc Price,US$ 8-15 / kg (FOB Price),"Greentree Chemical Co., LIMITED",herbicides,Chemical,
Indystry Grade Organic Chemical Materials Isopropanol Isopropyl Alcohol Ipa,US$ 800-950 / Ton (FOB Price),"Henan Brilliant Biotech Co., Ltd.",herbicides,Chemical,
Highly Effective Herbicide Nicosulfuron 40g/L Od Pesticide Agricultural Chemicals Factory Price Awiner Biotech,US$ 2.95-8.99 / Liter (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
Hot Product Disinfectant Cleaning Medical Chemical Chinese Supply Colorless Transparent Liquid Ipa 99.9% Purity,US$ 0.79-1.49 / kg (FOB Price),"ZIBO ANQUAN CHEMICAL CO., LTD.",herbicides,Chemical,
"Diuron 50% Sc Herbicide, CAS No.: 330-54-1",,"HEFEI LONGBIN CHEMISTRY CO., LTD.",herbicides,Chemical,
Agricultural Chemicals Weed Killer Agrochemical Pesticide Herbicide Quizalofop-P-Ethyl 50g/L Ec,US$ 1-20 / liter (FOB Price),"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,
Good Quality Chemical Systemic Herbicide Flazasulfuron 98%Tc Weed Killer,US$ 550-565 / kg (FOB Price),"Zhengzhou Delong Chemical Co., Ltd.",herbicides,Chemical,
Fomesafen 16% + Quizalofop-P-ethyl 6% 22%EC Soybean field chemical Herbicide,US$ 1-20 / kg (FOB Price),"Chico Crop Science Co., Ltd.",herbicides,Chemical,
Ruigreat Chemical Herbicide Agrochemical Pesticide Alpha-Cypermethrin 97% Tc 10% Ec,US$ 0.5-1.5 / kg (FOB Price),"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,
New Products Pesticide Herbicide 2 4 D Weed Killer Chemicals China Supplier,US$ 0.5-13 / liters (FOB Price),"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
"Selective Herbicide 2, 4-D 453G/L + Florasulam 6g/L SE",US$ 1-100 / L (FOB Price),"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
CAS 77182-82-2 Glufosinate-Ammonium 97% Tc The Market Hot Chemicals,US$ 8-15 / kg (FOB Price),"Greentree Chemical Co., LIMITED",herbicides,Chemical,
Agricultural Chemical Weed Killer Herbicide Quinmerac 98%TC CAS 90717-03-6,,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
Agricultural chemicals herbicide Rimsulfuron 30g/L+ Isoxadifen-ethyl 15g/L OD,US$ 1-20 / liter (FOB Price),"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,
Ruigreat Chemical High Quality Herbicide of Nicosulfuron 98%Tc,US$ 0.5-1.5 / kg (FOB Price),"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,
Agricultural Chemicals Crop Protection 2 4-D Amine 72% SL Herbicide,US$ 6-10 / kg (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
Herbicide Amicarbazone (75%WDG) Used for Corn Sugarcane,US$ 6 / L (FOB Price),"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
"Agricultural Chemicals Herbicide 20%SL, 42%Tk Paraqut",US$ 2-15 / kg (FOB Price),"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
Agricultural Chemicals Herbicide 40 G/L Od Nicosulfuron,US$ 1-3 / L (FOB Price),"Greentree Chemical Co., LIMITED",herbicides,Chemical,
CAS: 55512-33-9 Agricultural Chemicals Herbicide Weed Killer Pyridate 90% Tc,US$ 1-50 / liter (FOB Price),"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,
Ruigreat Chemical 80% Wdg 50% Wp Tebuthiuron Herbicide Pesticie for Sale,US$ 0.5-1.5 / kg (FOB Price),"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,
Acetochlor Herbicide 93%TC 50%EC with CAS No 34256-82-1,,"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
Agricultural Chemical Herbicide Pinoxaden 97%TC CAS 243973-20-8,,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
Agricultural Chemicals Herbicide Products Fomesafen 25% SL,US$ 5-10 / L (FOB Price),"Greentree Chemical Co., LIMITED",herbicides,Chemical,
Agricultural chemicals herbicide MCPA-isooctyl 225g/L + Bromoxynil octanoate 225g/L EC,US$ 1-50 / liter (FOB Price),"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,
Ruigreat Chemical Herbicide Weekdicide High Quality Acetochlore 90%Ec,US$ 0.5-1.5 / kg (FOB Price),"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,
Agricultural Chemical Herbicide Tembotrione 250g/L Sc,US$ 15 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
Factory Price Agricultural Chemicals Herbicides Weedicide Weed Killer Quizalofop-P-Ethyl 10% Ec,US$ 1-10 / Liter (FOB Price),"Greenriver Industry Co., Ltd.",herbicides,Chemical,
"Maize herbicide Foramsulfuron (2.5%SC, 3%OD, 30% WG, 95%TC)",US$ 1-10 / Piece (FOB Price),"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
Powder Professional Agricultural Chemical Herbicide Mcpa-Sodium 56% Sp,US$ 1-5 / kg (FOB Price),"Greentree Chemical Co., LIMITED",herbicides,Chemical,
Glufosinate-Ammonium 18%SL 20%SL 95% TC,US$ 33 / Ton (FOB Price),"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
Weed Killer Linuron 50%Wp Herbicide,US$ 1-5 / kg (FOB Price),"Greenriver Industry Co., Ltd.",herbicides,Chemical,
Agrochemical pesticide herbicide Linuron 500g/L SC,US$ 1-20 / liter (FOB Price),"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,
Isopropanol /Ipa/CAS No.: 67-63-0,US$ 750 / Ton (FOB Price),"Qingdao Zhongshuo Chemical Co., Ltd.",herbicides,Chemical,
"Herbicide Diquat (97%TC, 40%TK, 15%AS, 150g/L SL, 200g/L SL)",US$ 1.2 / Litre (FOB Price),"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
Herbicide Butralin 48%Ec Pesticide Butralin Agricultural Chemicals,US$ 10-12 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
High Quality Weed Killer Isoxaflutole 75%Wdg Chemical Herbicide,US$ 1-6 / kg (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
Factory Supply Organic Solvent Rubbing High Purity 99.9% Ipa Alcohol Used for Plastic Products with Free Samples,US$ 0.79-1.49 / kg (FOB Price),"ZIBO ANQUAN CHEMICAL CO., LTD.",herbicides,Chemical,
Agricultural Chemicals Pesticide Herbicide Butralin 95% Tc 360g/L Ec 480g/L Ec,,"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
Agricultural Chemicals Weed Control Herbicide Pyribenzoxim 5%Me,US$ 6 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
CAS: 116714-46-6 Novaluron Powder,US$ 90-150 / kg (FOB Price),"Xi'an Harmonious Natural Biotechnology Co., Ltd.",herbicides,Chemical,
Herbicide Crop Protection Nicosulfuron 98% Tc Nicosulfuron 75% Wdg,US$ 1-10 / kg (FOB Price),"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,
Hot Sale Isophthalic Acid CAS 121-91-5 Ipa with Best Price,US$ 0.85-1.1 / kg (FOB Price),"HEBEI RUNXUCHEN TRADING CO., LTD.",herbicides,Chemical,
Herbicide Clomazone 96% Tc with Factory Sale Price CAS 81777-89-1,US$ 10-100 / kg (FOB Price),"Shandong Yifan Chemical Technology Co., Ltd.",herbicides,Chemical,
High Quality Herbicide Sulcotrione 96%Tc15%Sc 30%Sc,US$ 720-800 / Piece (FOB Price),"ASIA PACIFIC CHEMICALS CO., LTD.",herbicides,Chemical,
"Agrochemicals Pesticide Herbicides 2, 4-D Ethyhexyl Acrylate 72% SL",US$ 1.66-2.21 / L (FOB Price),"Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,
Industrial Grade High Purity 99.9% CAS 67-63-0 /Ipa/Isopropyl Alcohol,US$ 1000-1700 / Ton (FOB Price),"Shijiazhuang Xinlongwei Chemical Co., Ltd.",herbicides,Chemical,
Cheap Price Industry Grade CAS 67-63-0 99.9% Dehydrating Agent Isopropyl Alcohol Ipa,US$ 850-900 / Ton (FOB Price),"Henan Brilliant Biotech Co., Ltd.",herbicides,Chemical,
Factory Supply Liquid Organic Isopropyl Alcohol Ipa,US$ 600-800 / Ton (FOB Price),"Hebei Zhongaotai Import And Export Co., Ltd.",herbicides,Chemical,
Yellow Grass Killer Agricultural Chemicals Herbicide Florasulam 50g/L Sc Products,US$ 1-10 / Liter (FOB Price),"Greenriver Industry Co., Ltd.",herbicides,Chemical,
"Fast Delivery Herbicide Terbutryn (97%TC, 80%WP, 50%WP, 50%SC, 90%WDG)",,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
Anilofos CAS: 64249-01-0 Agricultural Herbicide,US$ 10 / Ton (FOB Price),"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,
Wholesale Factory Price Trifloxysulfuron Powder CAS 145099-21-4 Trifloxysulfuron Herbicide,US$ 50-100 / kg (FOB Price),"Xi'an Henrikang Biotech Co., Ltd.",herbicides,Chemical,
Agricultural Chemicals Herbicide Weed Killer Tribenuron-Methyl 75%Wg/Wdg,US$ 2.95-20.99 / Liter (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
Isopropanol Catalyst Producers CAS 920-66-1 Isopropyl Alcohol Ipa,US$ 940-990 / Ton (FOB Price),"Inner Mongolia Harbor Trade Chemicals Co., Ltd.",herbicides,Chemical,
Agricultural chemicals herbicide Quinclorac 100g/L+ Cyhalofop-butyl 70g/L OD,US$ 1-20 / liter (FOB Price),"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,
"Chemical Herbicide for High Quality Chlorimuron Ethyl 96%Tc, 25%Wp, 50%Wp, 60%Wp, 25%Wdg, 60%Wdg, 75% Wdg",US$ 0.5-1.5 / kg (FOB Price),"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,
Chlorimuron-Ethyl 25% Wg/Wdg of Herbicide Pesticide,US$ 1-1000 / Ton (FOB Price),Sino Agro-Chemical Industry Ltd.,herbicides,Chemical,
Herbicide for Rice Protection Oxadiazon 95% Tc,US$ 1-10 / kg (FOB Price),"HEFEI LONGBIN CHEMISTRY CO., LTD.",herbicides,Chemical,
Agricultural Chemicals Wheat Field Weedicides phenylpyrazoline 5% EC herbicide,US$ 1-20 / Liter (FOB Price),"Chico Crop Science Co., Ltd.",herbicides,Chemical,
Agricultural Chemicals Crop Protection 2 4-D Amine 72% SL Herbicide,US$ 2.3 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
Quizalofop-P-Ethyl 5% Ec Herbicide Kill Annual Weed,US$ 1.67-12.38 / L (FOB Price),"Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,
"Acifluorfen sodium Herbicide 92%TC, 21.4% SL",US$ 1-100 / liter (FOB Price),"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
CAS 3653-48-3 Agricultural Chemicals Herbicide Mcpa-Sodium Products 56% Sp,US$ 1-5 / kg (FOB Price),"Greentree Chemical Co., LIMITED",herbicides,Chemical,
High Quality Weed Killer Herbicide Hexazinone,US$ 90-100 / Box (FOB Price),"ASIA PACIFIC CHEMICALS CO., LTD.",herbicides,Chemical,
Mesotrione 50g/L + Atrazine 500g/L Sc Herbicide Pesticide,US$ 1-100 / L (FOB Price),Sino Agro-Chemical Industry Ltd.,herbicides,Chemical,
"Cyhalofop-Butyl 400g/L 40% Ec, Od Paddy Field Herbicide CAS 122008-85-9",US$ 5-12 / L (FOB Price),"Hebei Enge Biotech Co., Ltd.",herbicides,Chemical,
Herbicide Glufosinate Ammonium 200g/L SL 20% SL Glufosinate Factory Manufacturer Price,US$ 1-4.5 / liter (FOB Price),"Anhui Yier Agrochemical Co., Ltd",herbicides,Chemical,
Isopropyl Alcohol for Hand Sanitizer (IPA) CAS 67-63-0 with Best Price,US$ 750 / Ton (FOB Price),"Qingdao Zhongshuo Chemical Co., Ltd.",herbicides,Chemical,
Premium Glyphosate 75.7% Wsg Yellow Powder CAS: 1071-83-6 Agrochemical Herbicide Manufacturer,US$ 1-4 / liter (FOB Price),"Anhui Yier Agrochemical Co., Ltd",herbicides,Chemical,
Herbicide 2 4 D Amine Weed Killer with Competitive Price,US$ 1-5 / Liter (FOB Price),"Nanjing Procro Chemical Co., Ltd",herbicides,Chemical,
"Nicosulfuron 95%Tc, 75%Wg, 40g/L Sc Herbicide",US$ 10-20 / kg (FOB Price),"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
CAS 77182-82-2 Herbicide Glufosinate Ammonium/Glyphosate Herbicide,US$ 0.02 / kg (FOB Price),"Weifang Little Stone Co., Ltd",herbicides,Chemical,
"41% Glyphosate Herbicide Factory Direct Export, Premium Quality with Low Prices",US$ 1-10 / kg (FOB Price),"Shandong Qingsen International Trade Co., Ltd",herbicides,Chemical,
Herbicide Orthosulfamuron 98%TC 50%WDG CAS 213464-77-8,,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
China Provider Best Price Glyphosate Herbicide,US$ 2.2-2.3 / L (FOB Price),"Shijiazhuang Lemandou Chemicals Co., Ltd.",herbicides,Chemical,
Wholesale Cheap Solvent/Gasoline Additives Ipa 99.8% Min High Purity for Multiple Uses with Factory Good Price,US$ 0.79-1.49 / kg (FOB Price),"ZIBO ANQUAN CHEMICAL CO., LTD.",herbicides,Chemical,
"Chemicals Herbicide 2, 4-D Dimethyl Amine Salt 720g/L SL",US$ 2-4 / kg (FOB Price),"Greenriver Industry Co., Ltd.",herbicides,Chemical,
Molotus Bispyribac-Sodium 20%Wp 80%Wp Herbicide,US$ 1-10 / kg (FOB Price),"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,
,,,herbicides,Chemical,
"Wholesale Weed Killer Herbicide Penoxsulam 98%Tc 5%, 10%, 25g/L Od 0.3%Gr",US$ 1-5 / L (FOB Price),"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,
"2, 4-D Dimethyl Amine Salt Agricultural Chemicals Herbicide Weedicide in Maize Crop",US$ 1-4 / Liter (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
High Quality Agrochemical Herbicide Carfentrazone-Ethyl CAS 128639-02-1,US$ 8-10 / kg (FOB Price),COLORCOM LTD.,herbicides,Chemical,
Herbicide Aminopyralid 95%TC CAS 150114-71-9,US$ 14.5-16 / kg (FOB Price),Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
Herbicide Thifensulfuron Methyl 75% Wdg 15% Wp Factory Supplier,US$ 1.31-10.08 / kg (FOB Price),"Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,
Corn Field Annual Weeds Control Herbicide Fenpyrazone 95% Tc 6% Od,US$ 1-20 / L (FOB Price),"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
Herbicide Glyphosate 480g/L Weedicides in Agriculture,US$ 1-2.8 / Piece (FOB Price),"Anhui Shinecare Co., Ltd.",herbicides,Chemical,
Nice Price Tembotrione 98% Tc Herbicide Support for Corn Field Weed Killer,US$ 1-10 / Piece (FOB Price),"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,
"Plant Growth Regulator Herbicide Chlorpropham 99% Tc, 2.5% Powder",US$ 20-30 / kg (FOB Price),"Hebei Senton International Trading Co., Ltd.",herbicides,Chemical,
Best Performance Crystallizing Evaporator Herbicide,US$ 100000-200000 / Piece (FOB Price),"Zhejiang Taikang Evaporator Co., Ltd.",herbicides,Chemical,
Pesticide Herbicide Agrochemical Herbicide Fenoxaprop-P-Ethyl11% Ew,US$ 6-10 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
Affordable Price Selective Herbicide Fluazifop-P-Butyl 90%Tc 150g/L Ec,US$ 1-5 / L (FOB Price),"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,
"Chemical Highly Effective Herbicide Bispyribac-Sodium 10%Sc, 20%Sc, 40%Sc",US$ 6-10 / kg (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
Factory Price Herbicide Halosulfuron-Methy 98%Tc 75%Wdg CAS100784-20-1,US$ 35-75 / kg (FOB Price),"Zhengzhou Delong Chemical Co., Ltd.",herbicides,Chemical,
Direct Sales of Industrial Grade Ipa/Isophthalic Acid 99% CAS121-91-5,US$ 0.85-1.1 / kg (FOB Price),"HEBEI RUNXUCHEN TRADING CO., LTD.",herbicides,Chemical,
Herbicide Weed Control 98% Tc Pyrazosulfuron-Ethyl 30% Od,US$ 4-6 / kg (FOB Price),"ASIA PACIFIC CHEMICALS CO., LTD.",herbicides,Chemical,
Herbicide Target Stubborn Weeds with The Precision of Tembotrione 8% Od,US$ 1-10 / Piece (FOB Price),"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,
Cyhalofop-Butyl 100g/L+ Florpyrauxifen-Benzyl 20g/L Ec Rice Field Herbicide Kill Annual Grass Weeds,US$ 15 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
Glufosinate Ammonium 95% Tc Herbicide for Agricultural,US$ 15-20 / kg (FOB Price),"Cq Hai Chemical Co., Ltd",herbicides,Chemical,
"Highly Effective Herbicide Lenacil (95%TC, 80%WP, 90%WDG)",,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
Quizalofop-P-Ethyl 95%Tc Herbicide for Sale,US$ 1-5 / L (FOB Price),"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,
Herbicide 20%SL Aquacide with Good Price,US$ 4.5-9.5 / LITER (FOB Price),"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
China Factory Popular Herbicide Glyphosate 480g/L Ipa SL Weed Killer,US$ 1.5-2 / Liter (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
High Quality Clomazone CAS 81777-89-1 with Best Price,US$ 10-100 / kg (FOB Price),"Shandong Yifan Chemical Technology Co., Ltd.",herbicides,Chemical,
Bulk Penoxsulam 5% Ec Herbicide - Effective Annual Weed Control for Rice Fields,US$ 1-10 / kg (FOB Price),"Shandong Qingsen International Trade Co., Ltd",herbicides,Chemical,
Herbicide Prosulfocarb 97%TC 98%TC 800EC CAS 52888-80-9 with Factory Price,,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
Glyphosate Raw Powder as Herbicide 95%Tc,US$ 1-10 / kg (FOB Price),"HEFEI LONGBIN CHEMISTRY CO., LTD.",herbicides,Chemical,
Dehydrating Agent / CAS No.: 67-63-0 / Isopropyl Alcohol / Ipa,US$ 1000-1700 / Ton (FOB Price),"Shijiazhuang Xinlongwei Chemical Co., Ltd.",herbicides,Chemical,
Effective Glufosinate-Ammonium Herbicide for All Seasons and Crops,US$ 1-10 / kg (FOB Price),"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,
Agricultural chemicals herbicide Nicosulfuron 30g/L+ Mesotrione 70g/L+ Atrazine 200g/L OD,US$ 1-20 / liter (FOB Price),"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,
Herbicides Weed Killer Pretilachlor 500g/L Ec Paddy Field,US$ 7.5 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
"2, 4-Dichlorophenoxyacetic Acid 2 4 D Herbicide 86%SL 72%SL",,"YIWU S-LING INDUSTRY CO., LTD.",herbicides,Chemical,
Agricultural Chemicals Wheat Field Herbicide systemic conductiviy,US$ 1-20 / Liter (FOB Price),"Chico Crop Science Co., Ltd.",herbicides,Chemical,
"Factory Price Pyrazosulfuron-Ethyl 98%Tc, 10%Wp, 75%Wdg, 100g/L Sc Herbicide",US$ 1-5 / kg (FOB Price),"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,
Factory Herbicide Glyphosate 75.7% Gr Sg Weedicide Glyphosate 75.7 Wdg Granule,US$ 2-4 / kg (FOB Price),"Anhui Yier Agrochemical Co., Ltd",herbicides,Chemical,
"Glyphosate 41% SL Weedicide Glyphosate 41%SL, 30%SL, 480g/L SL Herbicide for Sugarcane",US$ 0.13-13 / liters (FOB Price),"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
Ruigreat Chemical Herbicide of High Quality for Alachlor96% 90%Ec Tc,US$ 0.5-1.5 / kg (FOB Price),"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,
High-Efficiency Glufosinate-Ammonium 50% Sg Herbicide for Effective Weed Control,US$ 1-10 / kg (FOB Price),"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,
Weed Killer Agrochemical Herbicide Metsulfuron-Methyl 60%Wdg,US$ 6-10 / kg (FOB Price),"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,
Pesticide Tebuthiuron 80% WG herbicide,US$ 1-100 / kg (FOB Price),"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,
Quinclorac 25%+Bispyribac Sodium 5%Sc Rice Herbicides for Annual Weeds,US$ 7.5 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
"Reasonable Price Herbicide 2,4-D Acid (98%TC)",,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,
Agricultural Chemicals CAS 77182-82-2 Glufosinate-Ammonium 88%Wsg/Wdg,US$ 3-15 / kg (FOB Price),"Greentree Chemical Co., LIMITED",herbicides,Chemical,
"Agricultural Chemicals Weed Killer Herbicide 2, 4-D Dimethyl Amine Salt 720g/L 600g/L SL 2, 4 D",US$ 2-4 / kg (FOB Price),"Greenriver Industry Co., Ltd.",herbicides,Chemical,
Penoxsulam 50g/L Od Paddy Field Super Effective Herbicide,US$ 6-10 / L (FOB Price),"Hebei Enge Biotech Co., Ltd.",herbicides,Chemical,
High Purity Hot Selling Herbicide Benazolin 30%Sc,US$ 1-5 / L (FOB Price),"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,
Factory Best Price Colorless Transparent Liquid Isopropanol Ipa with High Quality,US$ 750 / Ton (FOB Price),"Qingdao Zhongshuo Chemical Co., Ltd.",herbicides,Chemical,
Dicamba 480 G/L SL Herbicide Manufacturer,US$ 1-8 / kg (FOB Price),"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,
Hppd-Inhibitor Herbicide Tembotrione 95% Tc for Weed Management Solutions,US$ 1-10 / Piece (FOB Price),"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,
Pesticide Herbicide Paraquat20% 276g/L SL Weed Control,US$ 2.5 / L (FOB Price),"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,
Competitive Quality Insecticide Dazomet 98%Tc Fungicide Herbicide,US$ 1-5 / kg (FOB Price),"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,
Agrochemical Selected Herbicide Clethodim 240 G/L Ec 90%Tc,US$ 18-25 / kg (FOB Price),"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,
Weed Killer Herbicide Bentazone 95%Tc 480g/L SL,US$ 1.5 / Liter (FOB Price),"Nanjing Procro Chemical Co., Ltd",herbicides,Chemical,
China Chemical Factory Supplier CAS 67-63-0 Isopropyl Alcohol /Ipa with Stable Quality,US$ 1298-1598 / Ton (FOB Price),"Shandong Near Chemical Co., Ltd.",herbicides,Chemical,
Wholesale Price Agrochemical Herbicide Nicosulfuron 95%Tc 4%Od Weedicides in Agriculture,US$ 10-65 / kg (FOB Price),"Zhengzhou Delong Chemical Co., Ltd.",herbicides,Chemical,
